87,0,0
87,0,1
87,0,2
87,0,3
87,0,4
88,0,5
88,0,6
89,0,7
89,0,8
89,0,9
89,0,10
89,0,11
89,0,12
90,0,13
90,0,14
90,0,15
91,0,16
91,0,17
92,0,18
93,0,19
94,0,20
95,0,21
96,0,22
97,0,23
98,0,24
99,0,25
100,0,26
101,0,27
102,0,28
103,0,29
104,0,30
105,0,31
106,0,32
107,0,33
108,0,34
109,0,35
110,0,36
111,0,37
111,0,38
112,0,39
113,0,40
114,0,41
115,0,42
116,0,43
117,0,44
118,0,43
119,0,42
120,0,41
121,0,40
122,0,39
123,0,38
124,0,37
125,0,36
126,0,35
127,0,34
128,0,33
129,0,32
130,0,31
131,0,30
132,0,29
133,0,28
134,0,27
135,0,26
136,0,25
137,0,24
138,0,23
138,1,22
138,2,21
138,3,20
138,4,19
138,5,18
138,6,19
138,6,20
138,6,21
138,6,22
138,6,23
138,6,24
138,6,25
138,6,26
138,6,27
138,6,28
138,6,29
138,6,30
138,6,31
138,6,32
138,6,33
138,6,34
138,6,35
138,6,36
138,6,37
138,6,38
138,6,39
138,6,40
138,6,41
138,6,42
138,6,43
138,6,44
139,5,44
140,4,44
141,3,44
142,2,44
143,1,44
144,0,44
145,0,43
146,0,42
147,0,41
148,0,40
149,0,39
150,0,38
151,0,37
152,0,36
153,0,35
154,0,34
155,0,33
156,0,32
157,0,31
158,0,30
159,0,29
160,0,28
161,0,27
162,0,26
163,0,25
164,0,24
165,0,23
166,0,22
167,0,21
168,0,20
169,0,19
170,0,18
171,0,17
172,0,16
173,0,15
174,0,14
175,0,13
176,0,12
177,0,11
178,0,10
178,1,9
178,2,8
178,3,7
178,4,6
178,5,5
178,6,4
178,7,3
178,8,2
178,9,1
178,10,0
177,10,1
177,10,2
177,10,3
177,10,4
177,10,5
177,10,6
177,10,7
177,10,8
177,10,9
177,10,10
177,10,11
177,10,12
177,10,13
178,9,13
178,8,14
178,7,15
178,6,16
178,5,17
178,4,18
178,3,19
178,2,20
178,1,21
179,0,21
180,0,20
181,0,19
182,0,18
183,0,17
184,0,16
185,0,15
186,0,14
187,0,13
188,0,12
188,1,11
188,2,10
188,3,9
188,4,8
188,5,7
188,6,6
188,7,5
188,8,4
188,9,3
188,10,2
188,11,1
188,12,0
189,13,1
189,14,2
190,15,3
191,16,4
192,17,3
191,18,4
190,18,4
189,18,4
188,18,4
187,18,4
186,18,3
185,18,2
185,18,3
184,18,4
