8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.927217732018689844e+01,4.562413681774053092e-04,4.675291053285200726e-02
9.255405352756932302e+01,7.915567327067122606e-05,2.951355833143325114e-02
9.581600653674817636e+01,3.369961105181771277e-01,5.871141582911085233e-02
9.902593145016449228e+01,9.997987612595958806e-01,1.153524195291618926e-01
1.021261411211810639e+02,2.019772434281468243e+00,1.465682342503691338e-01
1.053256947617745141e+02,2.677068147788695285e+00,1.820027536155858217e-01
1.084632972824346666e+02,3.582965786730728297e+00,2.034860378503211553e-01
1.114976901490936001e+02,4.788373019331849001e+00,2.478544542880724011e-01
1.146935372793148105e+02,5.433208276463812325e+00,2.699958020080671095e-01
1.177428196904143078e+02,6.588131162152873088e+00,3.666292331954899564e-01
1.208442536880465354e+02,7.603073681046254251e+00,3.498364307215245383e-01
1.239912408120859055e+02,8.463301361547756585e+00,2.484177243846364125e-01
1.272080021322850030e+02,9.000000111956508064e+00,3.887332630058494831e-01
1.303496473566711700e+02,1.000000000294938118e+01,4.434372238010204637e-01
1.336521255494269269e+02,1.000563523888607698e+01,4.678958804287274842e-01
1.367959353036723655e+02,1.099999999892833813e+01,4.879174875289534197e-01
1.400979795668854422e+02,1.100000011422504897e+01,5.340357018342901663e-01
1.432358147132885335e+02,1.199999994709113160e+01,4.935007662742439405e-01
1.465316202404045782e+02,1.200000025148417215e+01,5.943924883886338995e-01
1.496597715123690477e+02,1.299913457815797457e+01,4.348923886777357750e-01
1.529402121948942295e+02,1.299999982428962575e+01,6.532348341837816985e-01
1.560899717699317080e+02,1.384080733978285949e+01,5.776842611660683025e-01
1.593440937110788127e+02,1.400000012471071642e+01,7.150988258282450216e-01
1.625123436279543228e+02,1.473891576933181824e+01,7.391765619632526541e-01
1.657560460380636300e+02,1.500000003044122288e+01,7.982259711356721743e-01
1.689355942101232984e+02,1.560623651394549505e+01,7.921504114194917179e-01
1.721488441911286884e+02,1.600000004556261146e+01,8.592204300667437566e-01
1.752646487644464344e+02,1.686654403303831273e+01,8.827222615229947111e-01
1.785008662531405150e+02,1.700000013762421958e+01,9.313884806615490008e-01
1.815507340181245297e+02,1.799999994835461692e+01,9.939549059027342759e-01
1.847279608754107869e+02,1.839945626724491134e+01,9.244315156950760892e-01
