8.750000000000000000e+01,1.000000000000000056e-01,2.999999999999999889e-01
8.798043512982717118e+01,3.310984070313923583e-02,6.152794739161575599e-01
8.848910476820518056e+01,1.027344285659968215e-01,8.599743016391522277e-01
8.899752853518762663e+01,1.941610179037716877e-01,1.076499353099729772e+00
8.949639570183357762e+01,2.914609522708331291e-01,1.297122985251307092e+00
8.999491292960959754e+01,3.847054129719244542e-01,1.510500439873355916e+00
9.049189455275144667e+01,4.757560761626163925e-01,1.723186211178958871e+00
9.099017482515537836e+01,5.640882586609848870e-01,1.931786192870903252e+00
9.148988094004995730e+01,6.520755842319205797e-01,2.136870094559664146e+00
9.199022683049824423e+01,7.384189553593373256e-01,2.341724223272341199e+00
9.249253791064485597e+01,8.253290072617762707e-01,2.545463059097988090e+00
9.299655929443819957e+01,9.109805316457832980e-01,2.748163297052624188e+00
9.350608575450876003e+01,9.865280621052305854e-01,2.949614311267048539e+00
9.401252702216694956e+01,1.080290936597931628e+00,3.146875132566443689e+00
9.451327388497320214e+01,1.195199583226238094e+00,3.341209940074785667e+00
9.501110046995567870e+01,1.320077805123361037e+00,3.533291395960862502e+00
9.550725902298351855e+01,1.448551454835681263e+00,3.725101115148558684e+00
9.600228363692613698e+01,1.576871792110227322e+00,3.918199700159838095e+00
9.649697538024392429e+01,1.703044555002742211e+00,4.112593819232449377e+00
9.699079357274531787e+01,1.826768518261358221e+00,4.311535657515046083e+00
9.748392928937130364e+01,1.944706779232674432e+00,4.516695105506290275e+00
9.797842877631734382e+01,2.055122478064705049e+00,4.725932239139076785e+00
9.847010297035419057e+01,2.173271732938502065e+00,4.938666413356524565e+00
9.895896605163495963e+01,2.303253776021690680e+00,5.151437318128201603e+00
9.944465689681834419e+01,2.446031631625669611e+00,5.364960374542251387e+00
9.992938376758968388e+01,2.600092716209382537e+00,5.577118188870783477e+00
1.004144958555649367e+02,2.765041289785145739e+00,5.787507460840098261e+00
1.009019907814532360e+02,2.938874413081158377e+00,5.994574351781815302e+00
1.013927152966432601e+02,3.119479221636036304e+00,6.197248529041401000e+00
1.018886031326728414e+02,3.296149436810385414e+00,6.397386368772834508e+00
1.023889641398187109e+02,3.466724995919029606e+00,6.595191968222162693e+00
1.028933283826624887e+02,3.629979525476813240e+00,6.790420184375711266e+00
1.034011873782778679e+02,3.785143785783668946e+00,6.982757439492987217e+00
1.039121641639053166e+02,3.930604712736369688e+00,7.173821737738892423e+00
1.044267380894944495e+02,4.062271707532281617e+00,7.364257792756599308e+00
1.049410612845750848e+02,4.197355994923808176e+00,7.551060900746984217e+00
1.054553319662277175e+02,4.332151625372199000e+00,7.733367353228659979e+00
1.059676440964128687e+02,4.466200637223187719e+00,7.914179076150783310e+00
1.064776026088649417e+02,4.596888211222419862e+00,8.093301138336491007e+00
1.069839621131698379e+02,4.722948897536386248e+00,8.274839954254391117e+00
1.074877858753058177e+02,4.842480695240688249e+00,8.459533421711604717e+00
1.079910407351382702e+02,4.953485873856605437e+00,8.646583632036422884e+00
1.084951163114044164e+02,5.054610288043508426e+00,8.835880382486099194e+00
1.089976066840169011e+02,5.161153121064450566e+00,9.026358180204240966e+00
1.094985199849446076e+02,5.271612459844426724e+00,9.218730510730583916e+00
1.099979977524694732e+02,5.384742585586104191e+00,9.413170359490736772e+00
1.104965743334276738e+02,5.498992178687974075e+00,9.609201894752880335e+00
1.109947075787557083e+02,5.612723112317159035e+00,9.806695426751245392e+00
1.114928254984935592e+02,5.724539374453708085e+00,1.000541568548704419e+01
1.119911475034662942e+02,5.832767782696465453e+00,1.020567363319056220e+01
1.124898891961164509e+02,5.935866186401190348e+00,1.040750629047339793e+01
1.129890832011944894e+02,6.032137410747967721e+00,1.061119548519212330e+01
1.134866940307153840e+02,6.132802760555934540e+00,1.081652628943865402e+01
1.139842637435232433e+02,6.235924614623534978e+00,1.102069301741059348e+01
1.144814734410112749e+02,6.341156698622267385e+00,1.122470484409827307e+01
1.149786262613303904e+02,6.448091741165016266e+00,1.142805953617136616e+01
1.154756683278820617e+02,6.556754029230027925e+00,1.163099477036232621e+01
1.159731654761221336e+02,6.665707849383754713e+00,1.183289447781714188e+01
1.164711311382196328e+02,6.774273024234569007e+00,1.203408799663285755e+01
1.169697019187727989e+02,6.880948208393482091e+00,1.223481740290032427e+01
1.174687563419315808e+02,6.985273272497635411e+00,1.243520993053665968e+01
1.179681793948437161e+02,7.087392041550473643e+00,1.263482040902472470e+01
1.184669127971990150e+02,7.195313812626998207e+00,1.283285731403049823e+01
1.189656350890646479e+02,7.307566440119926732e+00,1.302863439952106894e+01
1.194646239480704253e+02,7.423040664476333816e+00,1.322213264130626875e+01
1.199643554476249250e+02,7.540656481590519711e+00,1.341251758175830133e+01
1.204650641532138877e+02,7.659611759843159895e+00,1.359896481384670786e+01
1.209668910303281422e+02,7.778515051486722065e+00,1.378009808879958165e+01
1.214690036707045095e+02,7.897141436758298383e+00,1.395470827565090843e+01
1.219702076860743603e+02,8.015149228058030317e+00,1.412074628123314390e+01
1.224685325665731028e+02,8.134018888736365582e+00,1.427712603865212948e+01
1.229635225478572238e+02,8.259144851809189447e+00,1.442256641555041519e+01
1.234563996448541161e+02,8.388586704030529972e+00,1.455701033358878327e+01
1.239493990960800858e+02,8.517476770604858416e+00,1.468005183510768497e+01
1.244445157131497837e+02,8.642114182016058521e+00,1.479244977166553277e+01
1.249431584303524261e+02,8.757658247474084945e+00,1.489451562982400112e+01
1.254452607675119111e+02,8.859322201482921599e+00,1.498627315317793318e+01
1.259497832835549644e+02,8.946489663771533429e+00,1.506763370233582755e+01
1.264568381523726401e+02,9.016621863154330896e+00,1.513857233188741702e+01
1.269605541279260024e+02,9.093520732746995350e+00,1.519843145182301036e+01
1.274588153646398752e+02,9.183654850158195160e+00,1.524729504471605601e+01
1.279529993915232353e+02,9.285783073493911743e+00,1.528542612474558560e+01
1.284456513965192528e+02,9.392681447409566786e+00,1.531344015836873851e+01
1.289386557257451500e+02,9.502164841384376004e+00,1.533160037627325778e+01
1.294335927103742279e+02,9.613091645263020624e+00,1.533999447084048029e+01
1.299308607443594497e+02,9.721743610779082445e+00,1.533865345420054638e+01
1.304302151230409379e+02,9.824968841128423946e+00,1.532766317006667478e+01
1.309316023458279972e+02,9.920513923883760299e+00,1.530722131204845837e+01
1.314356032472552442e+02,1.000716866092685997e+01,1.527776466101358643e+01
1.319407365691372718e+02,1.009040851870149602e+01,1.524000890362538385e+01
1.324432811269672641e+02,1.018144037635054389e+01,1.519552320654404376e+01
1.329452421377616531e+02,1.027948067249919539e+01,1.514566040392372059e+01
1.334477845598960357e+02,1.037904193605349334e+01,1.509216720774480791e+01
1.339517185304488862e+02,1.047852997075898074e+01,1.503681590251956202e+01
1.344565063371308895e+02,1.057693456992611658e+01,1.498154065697347015e+01
1.349611755050241584e+02,1.067237449227940083e+01,1.492697105617995490e+01
1.354652015825001286e+02,1.076324650146769635e+01,1.487483404596821046e+01
1.359683080821372414e+02,1.084875780124037270e+01,1.482640486482550735e+01
1.364709875360048557e+02,1.092751340965514828e+01,1.478241549967887103e+01
1.369735754192548995e+02,1.100102067116969629e+01,1.474280341362136149e+01
1.374761167878266690e+02,1.107138716005329471e+01,1.470711634294467274e+01
1.379764551474507073e+02,1.115115560781836557e+01,1.467470373632770020e+01
1.384762787006921201e+02,1.123862141108023671e+01,1.464452570227720152e+01
1.389760708528404791e+02,1.132988044015243467e+01,1.461540099308713359e+01
1.394761644332582478e+02,1.142225181433955328e+01,1.458599026885395311e+01
1.399766674032872515e+02,1.151508023980429840e+01,1.455500486242130087e+01
1.404780880859487127e+02,1.160667621880207534e+01,1.452104052427050540e+01
1.409808219828704523e+02,1.169566073671831674e+01,1.448269880471906745e+01
1.414849521702658421e+02,1.178028279037431680e+01,1.443896369063411633e+01
1.419901219982817508e+02,1.185961589039741426e+01,1.438927363416464011e+01
1.424960030165507305e+02,1.193291688487114399e+01,1.433335050277834277e+01
1.430020859243969937e+02,1.200028309983262176e+01,1.427118666165783623e+01
1.435054224556360509e+02,1.208143805846062513e+01,1.420343859852799007e+01
1.440067883310792070e+02,1.217146658760114342e+01,1.413090653610731273e+01
1.445070421704458852e+02,1.226714953528850138e+01,1.405435125220341419e+01
1.450073683894127612e+02,1.236500061749682366e+01,1.397476930746845980e+01
1.455086586759052807e+02,1.246179607679955126e+01,1.389341483941174182e+01
1.460109582578697882e+02,1.255494370119082781e+01,1.381117907819797708e+01
1.465133706215556515e+02,1.264267868103986991e+01,1.372892694618086828e+01
1.470147544923150633e+02,1.272346281201966889e+01,1.364714606278760201e+01
1.475149150165518677e+02,1.279613549523132043e+01,1.356593789696553110e+01
1.480138124582338719e+02,1.286249441846239172e+01,1.348475807967374251e+01
1.485121170902739323e+02,1.292608803342178270e+01,1.340254863291937681e+01
1.490115456317915346e+02,1.298411916359234297e+01,1.331664466497505295e+01
1.495130618149784141e+02,1.303300261798615090e+01,1.322411186793232929e+01
1.500143509620551470e+02,1.310606258293501725e+01,1.312212552304283442e+01
1.505153770293671869e+02,1.319535930179614525e+01,1.300854234548903321e+01
1.510171719434979423e+02,1.329119400412419871e+01,1.288290285022921644e+01
1.515192145030090671e+02,1.338806606850491043e+01,1.274495495149247937e+01
1.520199283740404610e+02,1.348266914314650222e+01,1.259587158095572867e+01
1.525189901676786803e+02,1.357241967796188753e+01,1.243827334838965548e+01
1.530168819931454607e+02,1.365465350914637455e+01,1.227471826919082076e+01
1.535142384931397430e+02,1.372654527247202871e+01,1.210777748062031023e+01
1.540116546307624503e+02,1.378865196573189777e+01,1.193784996542013310e+01
1.545094027140762876e+02,1.384148445021533469e+01,1.176383016554326311e+01
1.550078495790702107e+02,1.388627937993058481e+01,1.158402317580264196e+01
1.555072883216071489e+02,1.392430710849710884e+01,1.139817088751916430e+01
1.560074918872099374e+02,1.395686435992734253e+01,1.120568059798153904e+01
1.565082527624305158e+02,1.398220314371006268e+01,1.100847462904611973e+01
1.570096046223126507e+02,1.399812874219328229e+01,1.080884392298361263e+01
1.575107835684776489e+02,1.403229139925876012e+01,1.060818169308754833e+01
1.580113300987393643e+02,1.408021470795817542e+01,1.040745885965923456e+01
1.585112235592829961e+02,1.413530063494345512e+01,1.020733491052358133e+01
1.590107006490868287e+02,1.419273051173447087e+01,1.000753309448992212e+01
1.595100308234143256e+02,1.425022604828313355e+01,9.808210925934007562e+00
1.600092932610662615e+02,1.430799124830307179e+01,9.608408177747918444e+00
1.605085426732479164e+02,1.436618789209499347e+01,9.408570262111672022e+00
1.610077402439263210e+02,1.442408025669485383e+01,9.208507334446274228e+00
1.615070445204328848e+02,1.448088171280225289e+01,9.008844757164329309e+00
1.620065738511787856e+02,1.453777564429204361e+01,8.809529756154494962e+00
1.625059286710826143e+02,1.459570255324140575e+01,8.610417090591278466e+00
1.630051474091347927e+02,1.465362583109305028e+01,8.412068460769749123e+00
1.635041824239347932e+02,1.471053638082976001e+01,8.216977651507592739e+00
1.640031522353417301e+02,1.476837670910603428e+01,8.029696320822843347e+00
1.645022062289890243e+02,1.482944397617079524e+01,7.855566433376352187e+00
1.650015800827396788e+02,1.489369454380834235e+01,7.696823377224554896e+00
1.655018881908673620e+02,1.495811276395563638e+01,7.555284103306131094e+00
