8.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.076857646426797999e+01,2.551648341029950422e-06,4.502997434316963995e-08
9.552434973451808276e+01,3.405319584381029108e-01,5.668624371631493529e-08
1.002046472929973646e+02,1.248485534729348867e+00,3.364370234561676887e-02
1.047867408140396464e+02,2.563439584500756929e+00,1.189814961971896387e-02
1.093614665056167468e+02,3.902083584010244355e+00,7.205967266091871172e-08
1.139378184902930542e+02,5.233605070790207314e+00,7.359013187989222465e-03
1.184294877631919718e+02,6.824447783136483814e+00,9.120823245133216628e-02
1.230471538683426189e+02,8.000000166515201627e+00,4.820233972513827264e-02
1.276789675485338904e+02,9.116845696303034430e+00,4.020615320985123503e-02
1.323603509364640445e+02,9.999998510592424950e+00,7.212556869711336804e-02
1.370179266591489409e+02,1.100000072606080082e+01,7.433888506846451916e-02
1.417309274036434203e+02,1.169089151560423900e+01,9.744539933730926584e-02
1.464840583840469606e+02,1.199999744395111279e+01,9.048648121862301608e-02
1.511408059953754446e+02,1.299999877854660646e+01,8.420019272937731558e-02
1.559006607514224640e+02,1.315938513082113026e+01,1.221042259377225492e-01
1.605881199767840712e+02,1.399999900391100027e+01,8.096783786468454702e-02
1.652440606757329817e+02,1.499999927259808352e+01,1.292890379079840446e-01
1.699001666492321192e+02,1.599999973248978336e+01,1.468485132415297267e-01
1.745562553732192725e+02,1.699999652995383670e+01,1.582174310334349687e-01
1.792967474754072725e+02,1.745315876728061610e+01,1.956425192104287725e-01
1.840000000000000000e+02,1.819999999999999929e+01,2.000000000000000111e-01
