7.500000000000000000e-01,1.299999999999984723e+00
7.446727740468257473e-01,1.150227509550795002e+00
7.478137796228709888e-01,1.000389368292695869e+00
7.510146235752923616e-01,8.505501888091446805e-01
7.542795287194915543e-01,7.007076195148013165e-01
7.576302318615368847e-01,5.508471538419399405e-01
7.612717750722584054e-01,4.009536984049713593e-01
7.670669451452540866e-01,2.510869389350140479e-01
7.893864824030968341e-01,1.027746180496404427e-01
8.893202995903138897e-01,-9.001785859035828577e-03
1.033909942747716304e+00,-4.912638039095491155e-02
1.181867103479016468e+00,-7.434966239507241614e-02
1.330501201247665799e+00,-9.551699426967312501e-02
1.479439750849348201e+00,-1.150000513600866470e-01
1.628524587673116253e+00,-1.332423669609963113e-01
1.777840345606834793e+00,-1.498804697747523063e-01
1.927453438323040169e+00,-1.643097473544828657e-01
2.077264872846264598e+00,-1.767009539265785856e-01
2.226833152468921107e+00,-1.918206627959818666e-01
2.376027801705730358e+00,-2.104084160725656905e-01
2.524727950110257524e+00,-2.328877066829793396e-01
2.672506269559774772e+00,-2.610773405953841220e-01
2.816825602001398199e+00,-3.035766782515620932e-01
2.930733158447743403e+00,-4.019192036773235888e-01
2.967561830197805506e+00,-5.478687828015418315e-01
2.978268197126229033e+00,-6.980514233527966850e-01
2.984661963848854072e+00,-8.484696531329314340e-01
2.990361687688413816e+00,-9.989475083096354124e-01
2.995830764158958548e+00,-1.149451744052001345e+00
3.000000000000000000e+00,-1.300000000000006040e+00
