Q20	Q30
2.600000000000000000e+01,1.000000000000000000e+00
3.117300048876463237e+01,1.400393973944003445e+00
3.629444290912801563e+01,2.235921062444357510e+00
4.146295163207660295e+01,2.727182233557730928e+00
4.665063460721956545e+01,2.988993374265991321e+00
5.184891350961961365e+01,2.988554929404419802e+00
5.703533205850580146e+01,2.600373919088233787e+00
6.218104639990153970e+01,1.772972453943506110e+00
6.722058769485316532e+01,4.822599550642628352e-01
7.254619073701971388e+01,9.957814136289086515e-02
7.774690303543228254e+01,3.356857090687003220e-01
8.310642525013223292e+01,6.021553536641987003e-01
8.841722646041736766e+01,2.538882334636907712e-01
9.374853414117524153e+01,1.115179400673144000e-01
9.909679699878611814e+01,9.301587605780212153e-02
1.045415825238556664e+02,1.264836202668895293e-01
1.098477003702460024e+02,2.349830073773992792e-02
1.152080135855233749e+02,2.331667996102038468e-02
1.205914374143530807e+02,1.115077977585723357e-01
1.260269723236137764e+02,3.627400165374859015e-02
1.314289131965973070e+02,5.310769888954109952e-01
1.368005243174449106e+02,1.142807559319528377e+00
1.421621009472319201e+02,1.998803922062752259e+00
1.473120111270713153e+02,3.767519275237591891e+00
1.519370848308032009e+02,6.683753436686718175e+00
1.567419794505070172e+02,9.301843455279490414e+00
1.618066511589510412e+02,1.141655778672575394e+01
1.671301134751920472e+02,1.280039987751907304e+01
1.725473266283015334e+02,1.378851103642727871e+01
1.779627971091746588e+02,1.479946431987317368e+01
1.833868939252939469e+02,1.579936703291084577e+01
1.888167694389132691e+02,1.677821884535028474e+01
