q20,q30
26,0.958099483628954
27,0.958469162376066
28,1.00206105881655
29,1.09512428100171
30,1.23100928802919
31,1.39749043092406
32,1.58100362980507
33,1.76991350503334
34,1.9550427208377
35,2.12942407470598
36,2.28895787350234
37,2.43198115710788
38,2.5588969557128
39,2.67135295781008
40,2.77172130275581
41,2.86226910337931
42,2.94470427541712
43,3.02013033025875
44,3.0890139072193
45,3.15129096524088
46,3.20647297571792
47,3.25358418351242
48,3.29118580372843
49,3.31750439674662
50,3.33041653557403
51,3.32756050395459
52,3.30662086349264
53,3.26522576032414
54,3.20130331162864
55,3.1131036361181
56,2.99946017558361
57,2.85974185765637
58,2.69359597334249
59,2.50074263898244
60,2.28071429944512
61,2.03319759953856
62,1.75886111244966
63,1.46051825408892
64,1.1451031889964
65,0.825596638399137
66,0.522263445041554
67,0.26215628930529
68,0.077315200147357
69,0.000524709238831
70,0.000524709238831
71,0.000524709238831
72,0.000524709238831
73,0.000524709238831
74,0.000524709238831
75,0.000524709238831
76,0.000524709238831
77,0.000524709238831
78,0.000524709238831
79,0.000524709238831
80,0.000524709238831
81,0.000524709238831
82,0.000524709238831
83,0.000524709238831
84,0.000524709238831
85,0.000524709238831
86,0.000524709238831
87,0.000524709238831
88,0.000524709238831
89,0.000524709238831
90,0.000524709238831
91,0.000524709238831
92,0.000524709238831
93,0.000524709238831
94,0.000524709238831
95,0.000524709238831
96,0.000524709238831
97,0.000524709238831
98,0.000524709238831
99,0.000524709238831
100,0.000524709238831
101,0.000524709238831
102,0.000524709238831
103,0.000524709238831
104,0.000524709238831
105,0.000524709238831
106,0.000524709238831
107,0.000524709238831
108,0.000524709238831
109,0.000524709238831
110,0.000524709238831
111,0.000524709238831
112,0.000524709238831
113,0.000524709238831
114,0.000524709238831
115,0.000524709238831
116,0.000524709238831
117,0.000524709238831
118,0.000524709238831
119,0.000524709238831
120,0.000524709238831
121,0.000524709238831
122,0.000524709238831
123,0.000524709238831
124,0.000524709238831
125,0.000524709238831
126,0.000524709238831
127,0.000524709238831
128,0.000524709238831
129,0.000524709238831
130,0.000524709238831
141,1.20467875026838
142,1.29488138481724
143,1.39993951811293
144,1.52610012904201
145,1.68050078791482
146,1.87134858658938
147,2.10783774179883
148,2.39994675500753
149,2.75806911745781
150,3.19246351731044
151,3.71194091217454
152,4.32098485616335
153,5.01609242344405
154,5.78178512740113
155,6.58693355592912
156,7.39221496380404
157,8.16791718969817
158,8.89712778814892
159,9.57241389026767
160,10.190135729841
161,10.7470041318707
162,11.2398355320707
163,11.6667093243288
164,12.0289335712209
165,12.3327862070956
166,12.5879512811004
167,12.8050404029747
168,12.9945638763028
169,13.1663224306541
170,13.3287808564602
171,13.4886547051755
172,13.6509457486527
173,13.8191090008469
174,13.9949331240382
175,14.178835862639
176,14.3697620246197
177,14.5655962805172
178,14.7637643057235
179,14.9616104782095
180,15.156682568967
181,15.3472871709067
182,15.5310848106071
183,15.7033594998346
