Q20,Q30
25.0,0.0
37.44318572796565,4.600281393554694
50.02851886975811,0.39961046906586695
63.28737335692306,1.0001595382818231
76.54447379768928,0.2660828589886462
89.61588873465054,2.597835568917865
102.6345593204494,5.199957110184382
115.68064032157473,7.651905932858956
128.5762862267438,10.799979543241468
141.6679083791605,12.999775455999815
154.66520307437577,15.707837158335362
167.08520747151778,20.39976507991916
180.36286358144932,20.417456842603297
193.42588289694183,22.800148985922018
206.49065923414,25.186045891650547
219.74804396489193,24.399893133102914
232.27833618314838,28.800028421775735
245.54500934125824,28.19994008410938
258.77745396424604,29.328412786228895
271.8360092168248,31.74876514548034
285.00786303444943,30.038835940571822
298.29098936542727,30.379700435013714
